sido,sigungu,name,address,phone,rooms,coffins,parking,extras,type,map
경상남도,의령군,부성장례식장,경상남도 의령군 유곡면 의합대로 1648 (세간리),055-573-4500,3,4,0,주차장,사설(전문),
경기도,여주시,여주시민장례문화원장례식장,경기도 여주시 칠산길 28-8 (상동),031-882-1000,4,6,180,식당·매점·주차장·유족대기실·장애인편의시설,사설(전문),
대구광역시,동구,강남병원장례식장,대구광역시 동구 동촌로 207 (방촌동),053-986-0044,3,4,0,식당·매점·주차장,사설(병원),
전라남도,구례군,구례장례식장,전라남도 구례군 구례읍 용방로 15 (백련리),061-782-0444,4,6,0,주차장,사설(전문),
전북특별자치도,김제시,새만금장례식장,전라북도 김제시 하동1길 33 (하동),063-545-0033,6,6,0,식당·주차장·유족대기실,사설(전문),
강원특별자치도,삼척시,하늘정원장례식장,"강원도 삼척시 강원남부로 4539 (등봉동, 하늘정원장례식장)",033-575-4441,4,10,300,식당·매점·주차장·유족대기실·장애인편의시설,사설(전문),
강원특별자치도,춘천시,춘천장례식장,강원특별자치도 춘천시 동면 소양강로 409 (장학리),033-256-4444,6,8,50,식당·주차장·유족대기실·장애인편의시설,사설(전문),
경상북도,경산시,옥산전문장례식장,경상북도 경산시 서상길 84 (서상동),053-801-4444,6,8,200,식당·주차장·유족대기실,사설(전문),
전라남도,신안군,북신안농협장례식장,전라남도 신안군 지도읍 해제지도로 979-47 (광정리),061-275-4440,2,4,50,주차장·유족대기실,사설(전문),
경상남도,사천시,사천시시민장례식장,경상남도 사천시 송포공단길 31시민장례식장 (송포동),055-834-1051,4,6,150,식당·매점·주차장·유족대기실·장애인편의시설,사설(전문),
경기도,동두천시,예드림장례식장,경기도 동두천시 강변로 422 (생연동),031-868-4440,4,8,50,식당·매점·주차장·유족대기실·장애인편의시설,사설(병원),
경기도,시흥시,센트럴병원장례식장,"경기도 시흥시 공단1대로 237 (정왕동, 센트럴병원)",031-434-4466,5,8,300,식당·매점·주차장·유족대기실,사설(병원),
경기도,양주시,양주예쓰병원 장례식장,경기도 양주시 회정로109번길 7-20 (덕정동),031-859-0444,0,4,100,식당·주차장·유족대기실·장애인편의시설,사설(병원),
경상북도,안동시,안동전문장례식장,경상북도 안동시 강남로 5 안동전문장례식장 (수상동),054-821-0101,5,6,95,식당·주차장·유족대기실,사설(전문),
경기도,시흥시,시흥장례원장례식장,경기도 시흥시 서해안로 586 (정왕동),031-434-4114,6,9,120,식당·매점·주차장·유족대기실·장애인편의시설,사설(전문),
경상북도,상주시,대한적십자사상주병원장례식장,"경상북도 상주시 상서문로 53 (남성동, 적십자병원)",054-530-3017,3,6,100,식당·매점·주차장·유족대기실,사설(병원),
충청남도,부여군,규암농협장례식장,"충청남도 부여군 규암면 반산로 30 (반산리, 부여장례식장)",041-837-0180,4,6,0,식당·주차장·유족대기실,사설(전문),
전라남도,순천시,순천의료원장례식장,"전라남도 순천시 서문성터길 2 (매곡동, 순천의료원)",061-759-9090,8,12,275,식당·매점·주차장·유족대기실·장애인편의시설,공설(병원),
전북특별자치도,전주시 완산구,전주시 완산구뉴타운장례식장,전라북도 전주시 완산구 노송광장로 60 (서노송동),063-284-4444,8,14,0,주차장,사설(전문),
서울특별시,영등포구,영등포장례식장,"서울특별시 영등포구 당산로31길 6 (당산동3가, 영등포병원)",02-2679-4444,6,17,300,식당·매점·주차장·유족대기실,사설(병원),
전라남도,강진군,강진장례식장,전라남도 강진군 강진읍 청자로 75-9 (목리),061-432-4004,3,4,200,식당·주차장·유족대기실,사설(전문),
전북특별자치도,임실군,임실 중앙장례식장,전라북도 임실군 임실읍 호국로 1767 (이도리),063-644-6666,3,6,100,식당·매점·주차장·유족대기실·장애인편의시설,사설(전문),
충청남도,부여군,사비장례문화원장례식장,충청남도 부여군 규암면 충절로 2163 (외리),041-835-4100,4,6,250,식당·매점·주차장·유족대기실·장애인편의시설,사설(전문),
경상남도,합천군,합천장례식장,경상남도 합천군 대양면 동부로 64-2 (정양리),055-932-7000,3,8,110,주차장·유족대기실·장애인편의시설,사설(전문),
전북특별자치도,전주시 덕진구,전북대학교병원장례식장,"전라북도 전주시 덕진구 건지로 20 (금암동, 전북대학병원)",063-250-1439,6,16,85,식당·매점·주차장·유족대기실·장애인편의시설,사설(병원),
전라남도,여수시,여천전남병원장례식장,전라남도 여수시 무선로 95 (선원동),061-691-4444,3,10,50,식당·매점·주차장·유족대기실·장애인편의시설,사설(병원),
경기도,양주시,양주장례문화원장례식장,경기도 양주시 평화로1357번길 8 (덕계동),031-863-4444,5,14,100,식당·매점·주차장·유족대기실·장애인편의시설,사설(전문),
울산광역시,남구,굿모닝병원장례식장,울산광역시 남구 삼산로 110 (달동),052-256-7444,5,8,300,식당·매점·주차장·유족대기실,사설(병원),
부산광역시,부산진구,온종합병원 장례식장,부산광역시 부산진구 가야대로 721 (당감동),051-607-0111,8,10,0,식당·매점·주차장·유족대기실·장애인편의시설,사설(병원),
전라남도,광양시,광양장례식장,전라남도 광양시 광양읍 해광로 897 (덕례리),061-761-5500,4,6,300,주차장·유족대기실,사설(전문),
경상남도,김해시,조은금강병원장례식장,경상남도 김해시 김해대로 1814-37 (삼계동),055-330-0400,6,10,800,식당·매점·주차장·유족대기실·장애인편의시설,사설(병원),
경상남도,함안군,시영의료재단 영동병원장례식장,"경상남도 함안군 칠원읍 용산2길 45-13 (용산리, 병원)",055-587-4447,2,6,100,식당·매점·주차장·유족대기실·장애인편의시설,사설(병원),
충청남도,서천군,서천한국장례식장,충청남도 서천군 마서면 어리길 205-7 (어리),041-952-0004,3,4,0,,사설(병원),
강원특별자치도,영월군,영월장례식장,강원도 영월군 영월읍 영월로 2360-6 (연하리),033-374-5354,3,4,0,주차장,사설(전문),
경기도,안산시,세화병원장례식장,경기도 안산시 상록구 용신로 355 (본오동),031-501-4444,3,4,100,식당·매점·주차장·유족대기실,사설(병원),
전북특별자치도,전주시 덕진구,시티장례문화원장례식장,전라북도 전주시 완산구 콩쥐팥쥐로 1614 (상림동),063-274-4444,6,10,250,매점·주차장·유족대기실·장애인편의시설,사설(전문),
충청남도,논산시,놀뫼시민장례원장례식장,충청남도 논산시 원댕이길 12 (내동),041-733-0404,5,8,500,주차장·유족대기실,사설(전문),
부산광역시,부산진구,부산진구시민장례식장,부산광역시 부산진구 자유평화로 31 (범천동),051-636-4444,18,34,300,식당·매점·주차장·유족대기실·장애인편의시설,사설(전문),
경기도,의정부시,추병원장례식장,경기도 의정부시 평화로 650 (의정부동),031-844-4442,5,6,0,매점·주차장,사설(병원),
경상북도,청송군,안덕장례식장,경상북도 청송군 안덕면 청송로 1914 (복리),054-872-0850,2,4,50,주차장·장애인편의시설,사설(전문),
경상북도,영양군,영양병원장례식장,"경상북도 영양군 영양읍 동서대로 75 (서부리, 영양병원)",054-682-0727,2,4,0,주차장,사설(병원),
경상북도,경주시,경주하늘마루장례식장,경상북도 경주시 서면 하늘마루길 330 (도리),054-751-9444,5,10,281,식당·매점·주차장·유족대기실·장애인편의시설,공설(전문),
부산광역시,동래구,성산현대요양병원장례식장,"부산광역시 동래구 시실로 12,B1층 (명륜동, 현대병원)",051-552-1024,2,4,10,주차장·유족대기실,사설(병원),
경상남도,창원시 진해구,창원시 진해구늘푸른장례식장,경상남도 창원시 진해구 충장로 181 (여좌동),055-551-8000,3,6,45,식당·매점·주차장·유족대기실·장애인편의시설,사설(병원),
경상북도,포항시 북구,포항e병원장례식장,경상북도 포항시 북구 중흥로 227 (죽도동),054-272-4414,3,6,0,식당·주차장·유족대기실·장애인편의시설,사설(병원),
강원특별자치도,횡성군,횡성삼성병원장례식장,"강원특별자치도 횡성군 횡성읍 삼일로81번길 40 (읍하리, 횡성삼성병원)",033-342-4444,2,6,0,식당·매점·주차장·유족대기실·장애인편의시설,사설(병원),
경상북도,문경시,문경국화원장례식장,경상북도 문경시 공평로 134 (공평동),054-555-6444,4,8,150,식당·주차장,사설(전문),
서울특별시,성북구,고려대학교안암병원장례식장,서울특별시 성북구 안암동5가  126-1 고대안암병원장례식장,02-923-4442,11,22,300,식당·매점·주차장·유족대기실·장애인편의시설,사설(병원),
서울특별시,노원구,원자력병원장례식장,"서울특별시 노원구 노원로 75 (공릉동, 한국원자력의학원)",02-970-1288,8,14,815,식당·매점·주차장·유족대기실·장애인편의시설,공설(병원),
대전광역시,중구,대전성모병원장례식장,"대전광역시 중구 대흥로 64 (대흥동, 가톨릭대학교대전성모병원)",042-220-9870,8,16,614,식당·매점·주차장·유족대기실,사설(병원),
경상남도,의령군,의령사랑병원장례식장,경상남도 의령군 의령읍 의합대로 105-8 (무전리),055-572-3900,2,4,30,식당·매점·주차장·유족대기실·장애인편의시설,사설(병원),
전북특별자치도,익산시,동이리장례식장,전라북도 익산시 서동로 5 (인화동2가),063-843-4444,4,8,0,주차장·유족대기실·장애인편의시설,사설(전문),
경기도,파주시,예담장례식장,경기도 파주시 문산읍 화석정로 31 (선유리),031-959-4444,3,6,200,식당·매점·주차장·유족대기실·장애인편의시설,사설(병원),
경상북도,포항시 남구,쉴낙원 포항제일장례식장,"경상북도 포항시 남구 해병로 63 (청림동, 포항제일장례식장)",054-293-4004,5,8,90,식당·매점·주차장·유족대기실·장애인편의시설,사설(전문),
경상남도,고성군,고성장례식장화라,경상남도 고성군 고성읍 상정대로 390 (교사리),055-672-5000,6,8,150,식당·주차장·장애인편의시설,사설(전문),
부산광역시,동래구,대동병원장례식장,"부산광역시 동래구 충렬대로181번길 22 (지하1층, 2층)",051-550-9991,7,10,0,식당·매점·주차장·유족대기실,사설(병원),
경상북도,구미시,구미가톨릭요양병원장례식장,경상북도 구미시 야은로 483 (도량동),054-442-2323,4,6,100,식당·주차장·유족대기실·장애인편의시설,사설(병원),
인천광역시,중구,인천삼성장례문화원장례식장,인천광역시 중구 우현로62번길 34-1 (경동),032-777-4445,3,6,80,식당·매점·주차장·유족대기실·장애인편의시설,사설(전문),
서울특별시,양천구,이대목동병원장례식장,"서울특별시 양천구 안양천로 1071 (목동, 이화여대목동병원)",02-2650-5121,10,28,725,식당·매점·주차장·유족대기실·장애인편의시설,사설(병원),
경상북도,안동시,안동의료원 장례식장 국화원,"경상북도 안동시 태사2길 55,안동의료원 (북문동)",054-850-6440,5,8,184,식당·매점·주차장·유족대기실·장애인편의시설,공설(병원),
대구광역시,달성군,대구가톨릭사회복지회논공 장례식장,"대구광역시 달성군 논공읍 논공로 210, 성요셉요양병원장례식장 (남리)",053-617-3644,5,8,200,식당·주차장·유족대기실·장애인편의시설,사설(병원),
